our_id,our_name,our_price,our_capacite,our_size,taiba_id,taiba_name,taiba_price,taiba_size,name_score,coverage,fuzzy,size_match,confidence,flag,image_url,image_transparent,action,old_image,new_image,error
6a7b92cd0d97848094f62d33,مرغرين ماني 500غ,"185,00",,500g,19141,Many Margarine 500 G,17500,500g,0.4,0.333,0.4,True,MEDIUM,,https://i0.wp.com/www.taibaoline.com/wp-content/uploads/2024/02/Many-Margarines-500g.jpg?fit=600%2C600&ssl=1,False,WOULD_REVIEW,,,
6a7b92cd0d97848094f62d34,مرغرين لا بل 250غ,"110,00",,250g,6181,Blédine موز و حليب  250غ,38000,250g,0.381,0.25,0.381,True,MEDIUM,DUP_SOURCE,https://i0.wp.com/www.taibaoline.com/wp-content/uploads/2023/12/cereales-bledine-fruits-lait-250g.webp?fit=800%2C823&ssl=1,False,WOULD_REVIEW,,,
6a7b92cd0d97848094f62d37,مرغرين صول 500غ,"185,00",,500g,19028,Margarine Sol 500 G,17000,500g,0.395,0.333,0.395,True,MEDIUM,,https://i0.wp.com/www.taibaoline.com/wp-content/uploads/2024/02/55.webp?fit=600%2C600&ssl=1,False,WOULD_REVIEW,,,
6a7b92cd0d97848094f62d3e,سميد لار 1 كغ,"120,00",,1kg,17529,Galb Elhaba Semoule 1 KG,12000,1kg,0.5,0.5,0.188,True,MEDIUM,DUP_SOURCE,https://i0.wp.com/www.taibaoline.com/wp-content/uploads/2024/02/Remove-bg.ai_1707430664799.png?fit=675%2C1198&ssl=1,True,WOULD_REVIEW,,,
6a7b92cd0d97848094f62d45,عسل 1كغ,"190,00",,1kg,37473,Dada dessert végécao Blanc 1Kg,61500,1kg,0.5,0.5,0.099,True,MEDIUM,,https://i0.wp.com/www.taibaoline.com/wp-content/uploads/2024/04/Remove-bg.ai_1712068409038.png?fit=675%2C1198&ssl=1,True,WOULD_REVIEW,https://api.delivap.com/uploads/1786563663852-cf35c8aa-4eac-4c05-8d27-bfb82bf18d75.webp,,
6a7b92cd0d97848094f62d53,ماء افري جينيور33سل,"30,00",,,36115,"Ifri Fardeau de 6 bouteilles d&#8217;eau minérale (1,5 L)",23000,1.5L,0.667,0.667,0.116,False,MEDIUM,,https://i0.wp.com/www.taibaoline.com/wp-content/uploads/2024/03/FB_IMG_1710805951909.jpg?fit=508%2C505&ssl=1,False,WOULD_REVIEW,,,
6a7b92cd0d97848094f62d61,موندور 450غ,"260,00",,450g,18380,Fleurial Mayonnaise 450 G,28000,450g,0.5,0.5,0.184,True,MEDIUM,,https://i0.wp.com/www.taibaoline.com/wp-content/uploads/2024/02/Remove-bg.ai_1748202420214.png?fit=1280%2C962&ssl=1,True,WOULD_REVIEW,https://api.delivap.com/uploads/1786563648870-45108628-8437-4659-8c76-3412639ca70f.webp,,
6a7b92cd0d97848094f62d65,حميس زيتون صاشي 100غ,"60,00",,100g,47315,Dorex Beauty Soap With Natural Oils Olive 100G,8000,100g,0.5,0.5,0.159,True,MEDIUM,,https://i0.wp.com/www.taibaoline.com/wp-content/uploads/2025/07/Remove-bg.ai_1752598797513.png?fit=1280%2C1280&ssl=1,True,WOULD_REVIEW,,,
6a7b92cd0d97848094f62d66,خبز التورتيلا كبير 10 قطع,"380,00",,,33363,Pain de tacos totillas Maxi format 10trtlls,34000,,0.667,0.667,0.273,False,MEDIUM,,https://i0.wp.com/www.taibaoline.com/wp-content/uploads/2024/03/Remove-bg.ai_1709738348130.png?fit=1200%2C675&ssl=1,True,WOULD_REVIEW,,,
6a7b92cd0d97848094f62d67,خبز التورتيلا صغير 6 قطع,"220,00",,,39411,Bread Tortilla Love 6 Paices ,20000,,0.667,0.667,0.358,False,MEDIUM,,https://i0.wp.com/www.taibaoline.com/wp-content/uploads/2024/07/Remove-bg.ai_1720002451216.png?fit=1280%2C719&ssl=1,True,WOULD_REVIEW,,,
6a7b92cd0d97848094f62d68,رامي ميلكي كرطونة 1ل,"140,00",,1L,36094,Jus Ramy Milky Grenadine 1L,12000,1L,0.5,0.5,0.28,True,MEDIUM,,https://i0.wp.com/www.taibaoline.com/wp-content/uploads/2024/03/20240316_161809-removebg-preview-1.png?fit=500%2C500&ssl=1,True,WOULD_REVIEW,https://api.delivap.com/uploads/1786563644047-0def0607-aa67-4cdb-ac0c-99bf12d02f59.webp,,
6a7b92cd0d97848094f62d73,ديول العائلة,"120,00",,,30284,EL Aila Dioul 10 Feuilles,11000,,1.0,1.0,0.189,False,MEDIUM,,https://i0.wp.com/www.taibaoline.com/wp-content/uploads/2024/02/Capture-decran-2026-01-27-154231.png?fit=971%2C1080&ssl=1,False,WOULD_REVIEW,,,
6a7b92cd0d97848094f62d77,جبن اولاف 400غ,"200,00",,400g,27784,Action poudre a recurer fraise 400g,7000,400g,0.5,0.5,0.163,True,MEDIUM,,https://i0.wp.com/www.taibaoline.com/wp-content/uploads/2024/02/Remove-bg.ai_1708290466711.png?fit=675%2C1198&ssl=1,True,WOULD_REVIEW,,,
6a7b92cd0d97848094f62d77,جبن اولاف 800غ,"340,00",,800g,41347, Green Souf Haricots surgelés 800 Gr,35000,800g,0.5,0.5,0.183,True,MEDIUM,,https://i0.wp.com/www.taibaoline.com/wp-content/uploads/2024/11/Remove-bg.ai_1732354564771.png?fit=1280%2C719&ssl=1,True,WOULD_REVIEW,,,
6a7b92cd0d97848094f62d7a,نابولي 220غ,"120,00",,220g,30089, Fromage Napoli Hyper Fondant 220 G,11000,220g,0.5,0.5,0.19,True,MEDIUM,,https://i0.wp.com/www.taibaoline.com/wp-content/uploads/2024/02/Remove-bg.ai_1708795695546.png?fit=1200%2C1200&ssl=1,True,WOULD_REVIEW,https://api.delivap.com/uploads/1786563638507-08021736-9b77-468a-8e90-6a4b456fb624.webp,,
6a7b92cd0d97848094f62d7c,فرماج نابولتالي 200غ,"100,00",,200g,18536,Thika Cornichons Au Vinaigre 200 G,17000,200g,0.5,0.5,0.104,True,MEDIUM,,https://i0.wp.com/www.taibaoline.com/wp-content/uploads/2024/02/Remove-bg.ai_1707627543880.png?fit=675%2C1198&ssl=1,True,WOULD_REVIEW,,,
6a7b92cd0d97848094f62d7d,بالي نوعية جيدة,"160,00",,,29997, Bicolor gloves high quality durability and comfortable fit xl,28000,,0.667,0.667,0.15,False,MEDIUM,,https://i0.wp.com/www.taibaoline.com/wp-content/uploads/2024/02/Remove-bg.ai_1708634737198.png?fit=675%2C1198&ssl=1,True,WOULD_REVIEW,,,
6a7b92cd0d97848094f62eff,قازوز معلم 1ل,"60,00",,1L,27772,Dorilfor degraissant for active 1l,18000,1L,0.5,0.5,0.127,True,MEDIUM,DUP_SOURCE,https://i0.wp.com/www.taibaoline.com/wp-content/uploads/2024/02/Remove-bg.ai_1708289306686.png?fit=675%2C1198&ssl=1,True,WOULD_REVIEW,,,
6a7b92cd0d97848094f62d83,قازوز سليم 2ل,"130,00",,2L,33056,Eau Gazeuse Fanta Orange 2L,14000,2L,0.5,0.5,0.211,True,MEDIUM,DUP_SOURCE,https://i0.wp.com/www.taibaoline.com/wp-content/uploads/2024/03/boisson-orange.jpg?fit=800%2C800&ssl=1,False,WOULD_REVIEW,https://api.delivap.com/uploads/1786563627995-2c6b9cbf-6d4e-4a0e-b25d-0f9c3594d28c.webp,,
6a7b92cd0d97848094f62d85,صومام فور,"25,00",,,27560,For Top Liquide Vaisselle Citron 710 ML,11000,710ml,1.0,1.0,0.06,False,MEDIUM,,https://i0.wp.com/www.taibaoline.com/wp-content/uploads/2024/02/Remove-bg.ai_1708292500885.png?fit=675%2C1198&ssl=1,True,WOULD_REVIEW,,,
6a7b92cd0d97848094f62ea8,صومام ديالنا 100غ,"20,00",,100g,27707,Palc absorbeur d&#8217;humidité 100g,17000,100g,0.5,0.5,0.152,True,MEDIUM,,https://i0.wp.com/www.taibaoline.com/wp-content/uploads/2024/02/Remove-bg.ai_1708292036455.png?fit=675%2C1198&ssl=1,True,WOULD_REVIEW,,,
6a7b92cd0d97848094f62d87,ياغورت ممزوج,"25,00",,,27152,Yaourt Soummam Mamzoudj Abricot 100 G,2250,100g,1.0,1.0,0.189,False,MEDIUM,,https://i0.wp.com/www.taibaoline.com/wp-content/uploads/2024/02/Remove-bg.ai_1708205099295.png?fit=600%2C413&ssl=1,True,WOULD_REVIEW,,,
6a7b92cd0d97848094f62d88,حلوى قشدية,"30,00",,,27215,  Yaourt Soummam Crème Déssert Chocolat 100 g,2750,100g,1.0,1.0,0.15,False,MEDIUM,,https://i0.wp.com/www.taibaoline.com/wp-content/uploads/2024/02/Remove-bg.ai_1708175801189.png?fit=600%2C339&ssl=1,True,WOULD_REVIEW,,,
6a7b92cd0d97848094f62d89,ياغورت فلان كراميل,"30,00",,,17226,Rabha Caramello Flan Créme Caramel 150 G,8500,150g,1.0,1.0,0.2,False,MEDIUM,,https://i0.wp.com/www.taibaoline.com/wp-content/uploads/2024/02/Remove-bg.ai_1707426644205.png?fit=675%2C1198&ssl=1,True,WOULD_REVIEW,,,
6a7b92cd0d97848094f62d8b,ياغورت جنينة,"30,00",,,27469,  Yaourt Soummam J&#8217;nina bicouche _ Fruits des Bois 125 g,4000,125g,1.0,1.0,0.155,False,MEDIUM,,https://i0.wp.com/www.taibaoline.com/wp-content/uploads/2024/02/Remove-bg.ai_1708379932681.png?fit=600%2C406&ssl=1,True,WOULD_REVIEW,,,
6a7b92cd0d97848094f62d8c,ياغورت بنينة,"30,00",,,27221,  Yaourt Soummam Bnina Banane 90 g,2750,90g,1.0,1.0,0.135,False,MEDIUM,,https://i0.wp.com/www.taibaoline.com/wp-content/uploads/2024/02/Remove-bg.ai_1708176690470.png?fit=600%2C338&ssl=1,True,WOULD_REVIEW,,,
6a7b92cd0d97848094f62d9e,ياغورت سيريالو,"30,00",,,27492,Yaourt Soummam Céréalo 1 KG,16000,1kg,1.0,1.0,0.277,False,MEDIUM,,https://i0.wp.com/www.taibaoline.com/wp-content/uploads/2024/02/Remove-bg.ai_1708297263189.png?fit=600%2C569&ssl=1,True,WOULD_REVIEW,,,
6a7b92cd0d97848094f62d9d,ياغورت ترته,"30,00",,,27478,  Yaourt Soummam Fraise façon tarte 1 Kg,15500,1kg,1.0,1.0,0.175,False,MEDIUM,,https://i0.wp.com/www.taibaoline.com/wp-content/uploads/2024/02/Remove-bg.ai_1708297296856.png?fit=600%2C338&ssl=1,True,WOULD_REVIEW,,,
6a7b92cd0d97848094f62d90,ياغورت طبيعي,"25,00",,,17648,Rayhan Best Eau De Fleur 200ML,5000,200ml,1.0,1.0,0.077,False,MEDIUM,,https://i0.wp.com/www.taibaoline.com/wp-content/uploads/2024/02/Remove-bg.ai_1707506663839.png?fit=675%2C1198&ssl=1,True,WOULD_REVIEW,,,
6a7b92cd0d97848094f62d91,ياغورت دانون فاكهة,"30,00",,,28219,  Yaourt DANONE Fakiha 95g,3000,95g,1.0,1.0,0.383,False,MEDIUM,,https://i0.wp.com/www.taibaoline.com/wp-content/uploads/2024/02/AUF_fraise.webp?fit=800%2C491&ssl=1,False,WOULD_REVIEW,,,
6a7b92cd0d97848094f62d92,جبن طازج 90غ,"50,00",,90g,36145,la Feuille D&#8217;or Créme Pàtissiére Arome Vanille 90G,15000,90g,0.5,0.5,0.099,True,MEDIUM,,https://i0.wp.com/www.taibaoline.com/wp-content/uploads/2024/03/Remove-bg.ai_1710841491244.png?fit=1200%2C674&ssl=1,True,WOULD_REVIEW,https://api.delivap.com/uploads/1786563619134-2af0185c-e841-412f-a084-343de4e443a0.webp,,
6a7b92cd0d97848094f62d93,ياغورت علاء الدين,"25,00",,,28049,  Soummam Fromage ALADIN Abricot 45g,2250,45g,1.0,1.0,0.179,False,MEDIUM,,https://i0.wp.com/www.taibaoline.com/wp-content/uploads/2024/02/removal.ai_aa753620-4897-4dce-8a55-1b05db3a51c5-caroussel-aladin-abricot-45gr-600-600.png?fit=570%2C440&ssl=1,False,WOULD_REVIEW,,,
6a7b92cd0d97848094f62d99,ياغورت دانات,"35,00",,,29534,Yaourt Danone Danette Pistache 85 G,3500,85g,1.0,1.0,0.207,False,MEDIUM,,https://i0.wp.com/www.taibaoline.com/wp-content/uploads/2024/02/pot_danette_pistache.webp?fit=800%2C491&ssl=1,False,WOULD_REVIEW,,,
6a7b92cd0d97848094f62d9c,ياغورت ياقو 1ل,"150,00",,1L,27772,Dorilfor degraissant for active 1l,18000,1L,0.5,0.5,0.162,True,MEDIUM,DUP_SOURCE,https://i0.wp.com/www.taibaoline.com/wp-content/uploads/2024/02/Remove-bg.ai_1708289306686.png?fit=675%2C1198&ssl=1,True,WOULD_REVIEW,https://api.delivap.com/uploads/1786563616793-36468fa9-6ce3-420a-8c59-a163875143e9.webp,,
6a7b92cd0d97848094f62d9d,ياغورت ترته 1ل,"165,00",,1L,27772,Dorilfor degraissant for active 1l,18000,1L,0.5,0.5,0.126,True,MEDIUM,DUP_SOURCE,https://i0.wp.com/www.taibaoline.com/wp-content/uploads/2024/02/Remove-bg.ai_1708289306686.png?fit=675%2C1198&ssl=1,True,WOULD_REVIEW,,,
6a7b92cd0d97848094f62d9e,ياغورت سيريالو 1ل,"165,00",,1L,27772,Dorilfor degraissant for active 1l,18000,1L,0.5,0.5,0.175,True,MEDIUM,DUP_SOURCE,https://i0.wp.com/www.taibaoline.com/wp-content/uploads/2024/02/Remove-bg.ai_1708289306686.png?fit=675%2C1198&ssl=1,True,WOULD_REVIEW,,,
6a7b92cd0d97848094f62d9f,رايب صومام 1ل,"150,00",,1L,27772,Dorilfor degraissant for active 1l,18000,1L,0.5,0.5,0.109,True,MEDIUM,DUP_SOURCE,https://i0.wp.com/www.taibaoline.com/wp-content/uploads/2024/02/Remove-bg.ai_1708289306686.png?fit=675%2C1198&ssl=1,True,WOULD_REVIEW,https://api.delivap.com/uploads/1786563613942-0a67a5dc-d403-416f-9a52-4748855cd1c4.webp,,
6a7b92cd0d97848094f62da0,لبن صومام 1ل,"150,00",,1L,27772,Dorilfor degraissant for active 1l,18000,1L,0.5,0.5,0.092,True,MEDIUM,DUP_SOURCE,https://i0.wp.com/www.taibaoline.com/wp-content/uploads/2024/02/Remove-bg.ai_1708289306686.png?fit=675%2C1198&ssl=1,True,WOULD_REVIEW,https://api.delivap.com/uploads/1786563610670-a928dd39-5bcf-4f3e-bfa1-dd30af8d4a8f.webp,,
6a7b92cd0d97848094f62da2,جي اولي 1ل,"150,00",,1L,27772,Dorilfor degraissant for active 1l,18000,1L,0.5,0.5,0.131,True,MEDIUM,DUP_SOURCE,https://i0.wp.com/www.taibaoline.com/wp-content/uploads/2024/02/Remove-bg.ai_1708289306686.png?fit=675%2C1198&ssl=1,True,WOULD_REVIEW,,,
6a7b92cd0d97848094f62e97,فرماج شيزي 24 قطعة,"270,00",,,18970,Cheezy Fomage 24 pièces,27000,,1.0,1.0,0.302,False,MEDIUM,,https://i0.wp.com/www.taibaoline.com/wp-content/uploads/2024/02/item1123972468.jpg?fit=800%2C800&ssl=1,False,WOULD_REVIEW,,,
6a7b92cd0d97848094f62e97,فرماج شيزي 16 قطعة,"185,00",,,18975,Cheezy Fromage 16 pièces,17000,,1.0,1.0,0.299,False,MEDIUM,,https://i0.wp.com/www.taibaoline.com/wp-content/uploads/2024/02/cheezy-1.png?fit=800%2C800&ssl=1,False,WOULD_REVIEW,,,
6a7b92cd0d97848094f62da8,فرماج سيبلي 8 قطع,"85,00",,,47224,Siplait Fromage 32 pièces,29500,,1.0,1.0,0.244,False,MEDIUM,,https://i0.wp.com/www.taibaoline.com/wp-content/uploads/2025/07/Remove-bg.ai_1752053144743.png?fit=1280%2C962&ssl=1,True,WOULD_REVIEW,,,
6a7b92cd0d97848094f62daa,فرماج سيبلي 16 قطعة,"150,00",,,19111,Siplait Fromage 16 Pièces,14000,,1.0,1.0,0.304,False,MEDIUM,,https://i0.wp.com/www.taibaoline.com/wp-content/uploads/2024/02/Remove-bg.ai_1752051612086.png?fit=829%2C719&ssl=1,True,WOULD_REVIEW,,,
6a7b92cd0d97848094f62daa,فرماج سيبلي 24 قطعة,"220,00",,,19115,Siplait Fromage 24 pièces,20000,,1.0,1.0,0.304,False,MEDIUM,,https://i0.wp.com/www.taibaoline.com/wp-content/uploads/2024/02/Remove-bg.ai_1752051627088.png?fit=768%2C699&ssl=1,True,WOULD_REVIEW,,,
6a7b92cd0d97848094f62db6,موبي سيك مبيد الحشرات 750مل,"280,00",,750ml,29654,Stop Insecticide Insecticide Volonts Citron 750 ML,30000,750ml,0.4,0.4,0.259,True,MEDIUM,,https://i0.wp.com/www.taibaoline.com/wp-content/uploads/2024/02/Remove-bg.ai_1708471173209.png?fit=675%2C1198&ssl=1,True,WOULD_REVIEW,,,
6a7b92cd0d97848094f62db7,معطر الجو بريلكس 430مل,"240,00",,430ml,28632,Forcexpress désodorise mesk elil 430ml,28000,430ml,0.5,0.5,0.255,True,MEDIUM,DUP_SOURCE,https://i0.wp.com/www.taibaoline.com/wp-content/uploads/2024/02/Remove-bg.ai_1708472204855.png?fit=675%2C1198&ssl=1,True,WOULD_REVIEW,,,
6a7b92cd0d97848094f62db8,بريلكس مزيل الدهون صغير 500مل,"240,00",,500ml,27764, Aigle degraissant professionnel 500ml,18000,500ml,0.5,0.5,0.284,True,MEDIUM,,https://i0.wp.com/www.taibaoline.com/wp-content/uploads/2024/02/Remove-bg.ai_1708290266386.png?fit=675%2C1198&ssl=1,True,WOULD_REVIEW,,,
6a7b92cd0d97848094f62db9,مكشط الفرن,"230,00",,,27792,Stic decap four 750ml,17000,750ml,1.0,1.0,0.253,False,MEDIUM,,https://i0.wp.com/www.taibaoline.com/wp-content/uploads/2024/02/Remove-bg.ai_1708434787033.png?fit=675%2C1198&ssl=1,True,WOULD_REVIEW,,,
6a7b92cd0d97848094f62dbd,مبيد ساميتوكس صغير 400مل,"170,00",,400ml,29721,Samitox pour insectes volants et rampants senteur vanille 400ml,17000,400ml,0.5,0.5,0.169,True,MEDIUM,,https://i0.wp.com/www.taibaoline.com/wp-content/uploads/2024/02/Remove-bg.ai_1708474037753.png?fit=675%2C1198&ssl=1,True,WOULD_REVIEW,,,
6a7b92cd0d97848094f62dbf,روح الملح ناصح 720مل,"180,00",,720ml,43746,Brilex Esprit De Sel 700 ML,12000,700ml,0.5,0.5,0.252,True,MEDIUM,,https://i0.wp.com/www.taibaoline.com/wp-content/uploads/2025/05/Remove-bg.ai_1750939597899.png?fit=1280%2C1280&ssl=1,True,WOULD_REVIEW,,,
6a7b92cd0d97848094f62dc1,صانيبو بريلكس سودي 850مل,"85,00",,850ml,43666,SaniBon Brilex Rose 850 ML,9000,850ml,0.411,0.25,0.411,True,MEDIUM,,https://i0.wp.com/www.taibaoline.com/wp-content/uploads/2025/05/Remove-bg.ai_1751015350094.png?fit=1000%2C1000&ssl=1,True,WOULD_REVIEW,,,
6a7b92cd0d97848094f62dc2,قريزيل اسود بريلكس 850مل,"100,00",,850ml,58027,Brilex Grézyl Noir 850 ML,7500,850ml,0.5,0.5,0.305,True,MEDIUM,,https://i0.wp.com/www.taibaoline.com/wp-content/uploads/2025/11/IMG20251127094312-1.webp?fit=607%2C1080&ssl=1,False,WOULD_REVIEW,,,
6a7b92cd0d97848094f62dc3,ملمع الاثاث,"130,00",,,27865,Atack plus meuble 500ml,16000,500ml,1.0,1.0,0.227,False,MEDIUM,,https://i0.wp.com/www.taibaoline.com/wp-content/uploads/2024/02/Remove-bg.ai_1708290204252.png?fit=675%2C1198&ssl=1,True,WOULD_REVIEW,,,
6a7b92cd0d97848094f62dc4,صابون طرف كاريبو 250غ,"120,00",,250g,6181,Blédine موز و حليب  250غ,38000,250g,0.435,0.333,0.435,True,MEDIUM,,https://i0.wp.com/www.taibaoline.com/wp-content/uploads/2023/12/cereales-bledine-fruits-lait-250g.webp?fit=800%2C823&ssl=1,False,WOULD_REVIEW,,,
6a7b92cd0d97848094f62dc5,صابون طرف بالميدا 350غ,"80,00",,350g,5724,فوزيلي بدون غلوتين 350غ,25000,350g,0.478,0.333,0.478,True,MEDIUM,,https://i0.wp.com/www.taibaoline.com/wp-content/uploads/2023/12/%D9%85%D8%B9%D9%83%D8%B1%D9%88%D9%86%D8%A9-%D9%84%D9%88%D9%84%D8%A8%D9%8A%D8%A9-%D8%A8%D8%AF%D9%88%D9%86-%D8%BA%D9%84%D9%88%D8%AA%D9%8A%D9%86-%D8%B3%D9%81%D9%8A%D9%86%D8%A9-350-%D8%BA.jpg?fit=449%2C416&ssl=1,False,WOULD_REVIEW,,,
6a7b92cd0d97848094f62f08,صابون لايف 1.5ل,"280,00",,1.5L,28715,Life gel Machine 1.5L,29000,1.5L,0.5,0.5,0.175,True,MEDIUM,,https://i0.wp.com/www.taibaoline.com/wp-content/uploads/2024/02/Remove-bg.ai_1709922163135.png?fit=900%2C1198&ssl=1,True,WOULD_REVIEW,,,
6a7b92cd0d97848094f62de2,رشته,"150,00",,,8270,Hidhab Pates Rechta 300 G,14000,300g,1.0,1.0,0.096,False,MEDIUM,,https://i0.wp.com/www.taibaoline.com/wp-content/uploads/2024/01/Remove-bg.ai_1751795039321.png?fit=1200%2C897&ssl=1,True,WOULD_REVIEW,,,
6a7b92cd0d97848094f62de4,بيمبيز 4/40,"1 040,00",,,6863,Bimbies Confort N3 4-9 KG 80 Couches,175000,9kg,1.0,1.0,0.15,False,MEDIUM,,https://i0.wp.com/www.taibaoline.com/wp-content/uploads/2023/12/1-2023-01-30T114026.932.jpg?fit=500%2C500&ssl=1,False,WOULD_REVIEW,,,
6a7b92cd0d97848094f62de5,بيمبيز 6/35,"1 110,00",,,6844,Bimbies Confort N6 +16 KG 35 Couches,112000,16kg,1.0,1.0,0.165,False,MEDIUM,,https://i0.wp.com/www.taibaoline.com/wp-content/uploads/2023/12/photo_2023-12-25_16-20-29-removebg-preview.png?fit=576%2C433&ssl=1,True,WOULD_REVIEW,,,
6a7b92cd0d97848094f62de8,بيمبيز كيلوت 5/40,"1 120,00",,,6829,Bimbies Pants N4 7-18 KG 40 Culottes,95000,18kg,1.0,1.0,0.238,False,MEDIUM,,https://i0.wp.com/www.taibaoline.com/wp-content/uploads/2023/12/Remove-bg.ai_1716645294172.png?fit=1280%2C719&ssl=1,True,WOULD_REVIEW,,,
6a7b92cd0d97848094f62deb,هابي دراي كيلوت 5/25,"640,00",,,41302,Happy Dry N2 3-6 KG 40 Couches ,79000,6kg,0.667,0.667,0.207,False,MEDIUM,DUP_SOURCE,https://i0.wp.com/www.taibaoline.com/wp-content/uploads/2024/11/IMG20251124110911.webp?fit=1080%2C607&ssl=1,False,WOULD_REVIEW,,,
6a7b92cd0d97848094f62dea,هابي دراي كيلوت 6/20,"570,00",,,41302,Happy Dry N2 3-6 KG 40 Couches ,79000,6kg,0.667,0.667,0.224,False,MEDIUM,DUP_SOURCE,https://i0.wp.com/www.taibaoline.com/wp-content/uploads/2024/11/IMG20251124110911.webp?fit=1080%2C607&ssl=1,False,WOULD_REVIEW,,,
6a7b92cd0d97848094f62deb,هابي دراي كيلوت 4/25,"610,00",,,41302,Happy Dry N2 3-6 KG 40 Couches ,79000,6kg,0.667,0.667,0.224,False,MEDIUM,DUP_SOURCE,https://i0.wp.com/www.taibaoline.com/wp-content/uploads/2024/11/IMG20251124110911.webp?fit=1080%2C607&ssl=1,False,WOULD_REVIEW,,,
6a7b92cd0d97848094f62ded,هابي دراي 5/40,"1 030,00",,,41302,Happy Dry N2 3-6 KG 40 Couches ,79000,6kg,1.0,1.0,0.218,False,MEDIUM,,https://i0.wp.com/www.taibaoline.com/wp-content/uploads/2024/11/IMG20251124110911.webp?fit=1080%2C607&ssl=1,False,WOULD_REVIEW,,,
6a7b92cd0d97848094f62ded,هابي دراي 4/40,"960,00",,,41302,Happy Dry N2 3-6 KG 40 Couches ,79000,6kg,1.0,1.0,0.218,False,MEDIUM,,https://i0.wp.com/www.taibaoline.com/wp-content/uploads/2024/11/IMG20251124110911.webp?fit=1080%2C607&ssl=1,False,WOULD_REVIEW,,,
6a7b92cd0d97848094f62dee,هابي دراي 6/35,"990,00",,,41302,Happy Dry N2 3-6 KG 40 Couches ,79000,6kg,0.667,0.667,0.2,False,MEDIUM,DUP_SOURCE,https://i0.wp.com/www.taibaoline.com/wp-content/uploads/2024/11/IMG20251124110911.webp?fit=1080%2C607&ssl=1,False,WOULD_REVIEW,,,
6a7b92cd0d97848094f62df9,شوكولاطة منى كبيرة,"110,00",,,37351,منى فيجيكاو بالحليب 40 غ,3500,40g,0.667,0.667,0.26,False,MEDIUM,,https://i0.wp.com/www.taibaoline.com/wp-content/uploads/2024/03/Remove-bg.ai_1711757050298-e1711757126966.png?fit=1080%2C809&ssl=1,True,WOULD_REVIEW,,,
6a7b92cd0d97848094f62dfc,شوكولاطة اوبتيلا ذوق اللوز,"170,00",,,36212,Optilla Aux Amandes Et Lait 140 G,19500,140g,1.0,1.0,0.222,False,MEDIUM,,https://i0.wp.com/www.taibaoline.com/wp-content/uploads/2024/03/Remove-bg.ai_1710859942051.png?fit=810%2C1078&ssl=1,True,WOULD_REVIEW,,,
6a7b92cd0d97848094f62dfd,شوكولاطة مايلا ذوق اللوز,"180,00",,,36212,Optilla Aux Amandes Et Lait 140 G,19500,140g,0.667,0.667,0.254,False,MEDIUM,DUP_SOURCE,https://i0.wp.com/www.taibaoline.com/wp-content/uploads/2024/03/Remove-bg.ai_1710859942051.png?fit=810%2C1078&ssl=1,True,WOULD_REVIEW,,,
6a7b92cd0d97848094f62dfe,شوكولاطة ماروخا ذوق الحليب و اللوز,"200,00",,,36212,Optilla Aux Amandes Et Lait 140 G,19500,140g,0.75,0.75,0.276,False,MEDIUM,DUP_SOURCE,https://i0.wp.com/www.taibaoline.com/wp-content/uploads/2024/03/Remove-bg.ai_1710859942051.png?fit=810%2C1078&ssl=1,True,WOULD_REVIEW,,,
6a7b92cd0d97848094f62dff,شوكولاطة سويتي كوكيز,"100,00",,,35697,MOMENT Chocolat éclats de biscuits 90 g,22000,90g,0.667,0.667,0.129,False,MEDIUM,,https://i0.wp.com/www.taibaoline.com/wp-content/uploads/2024/03/Remove-bg.ai_1710540532882.png?fit=768%2C768&ssl=1,True,WOULD_REVIEW,,,
6a7b92cd0d97848094f62e03,شوكولاطة ماكسن كراميل,"85,00",,,36390,MAXON  Végécao forré a la crème de noisette 90 g,0,90g,0.667,0.667,0.131,False,MEDIUM,,https://i0.wp.com/www.taibaoline.com/wp-content/uploads/2024/03/Remove-bg.ai_1710865281184.png?fit=768%2C768&ssl=1,True,WOULD_REVIEW,,,
6a7b92cd0d97848094f62e0a,معطر الجو مانغا,"260,00",,,27341,  Yaourt Soummam Yago _ Mangue 1L,13500,1L,1.0,1.0,0.171,False,MEDIUM,,https://i0.wp.com/www.taibaoline.com/wp-content/uploads/2024/02/Remove-bg.ai_1708276614112.png?fit=600%2C338&ssl=1,True,WOULD_REVIEW,,,
6a7b92cd0d97848094f62e0b,معطر الجو لايف 500مل,"280,00",,500ml,27796,Safynet decap four et dégraissant 500ml,28000,500ml,0.5,0.5,0.171,True,MEDIUM,,https://i0.wp.com/www.taibaoline.com/wp-content/uploads/2024/02/Remove-bg.ai_1708434891906.png?fit=675%2C1198&ssl=1,True,WOULD_REVIEW,,,
6a7b92cd0d97848094f62e0c,ملطف الجو لوراج,"170,00",,,47020,L’orage Désodorisant Classic 3en1 Parfum Jasmin 750 ML,25000,750ml,1.0,1.0,0.14,False,MEDIUM,,https://i0.wp.com/www.taibaoline.com/wp-content/uploads/2025/07/Remove-bg.ai_1751551805136.png?fit=1080%2C1080&ssl=1,True,WOULD_REVIEW,,,
